Ticker,Company Name,Industry,Market Price,Market Cap,Market Currency,EBIT/Market Cap,ROIC,D/P,Total Debt/Common Equity,Combined_rank
8062.HK,EFT SOLUTIONS,Software - Infrastructure,0.29,139200000,HKD,0.256602011,0.252725793,0.103448276,0.000191035,661
2660.HK,ZENGAME,Electronic Gaming & Multimedia,2.18,2250501120,HKD,0.372056691,0.360915252,0.064678899,0.002197007,713
1895.HK,XINYUAN PM,Real Estate Services,0.59,349892416,HKD,0.402220779,0.261280429,0.13220339,0.020837975,742
1755.HK,S-ENJOY SERVICE,Real Estate Services,2.8,2439726848,HKD,0.342096084,0.287427185,0.073214286,0.005259034,777
0639.HK,SHOUGANG RES,Coking Coal,2.41,12269478912,HKD,0.255790488,0.192755539,0.124481328,0.002692754,781
9979.HK,GREENTOWN MGMT,Real Estate Services,2.63,5172946944,HKD,0.217060413,0.281009283,0.091254753,0.001896266,817
9983.HK,CC NEW LIFE,Real Estate Services,1.13,1449767296,HKD,0.383264267,0.263740499,0.149557522,0.033017598,821
2530.HK,NUMANS,Packaged Foods,0.67,670000000,HKD,0.310664179,0.507576644,0.074626866,0.014216877,846
9928.HK,TIMES NEIGHBOR,Real Estate Services,0.47,461691808,HKD,0.449176261,0.153502419,0.076595745,0.006393806,887
2529.HK,HOLLWIN URBAN,Specialty Business Services,3.16,505600000,HKD,0.175263054,0.346342054,0.07278481,0.000117254,947
0276.HK,MONGOLIA ENERGY,Coking Coal,0.485,91241112,HKD,9.457140329,0.33625077,0,-1.958838888,966
1568.HK,SUNDART HLDGS,Consulting Services,0.71,1532329088,HKD,0.306156819,0.136272994,0.084507042,0.003877371,973
1555.HK,MIE HOLDINGS,Oil & Gas E&P,0.02,67730600,HKD,4.323954018,0.340440965,0,-1.456352934,981
6038.HK,G & M HLDGS,Engineering & Construction,0.22,220220000,HKD,0.285573517,0.200560008,0.090909091,0.018436251,986
1425.HK,JUSTIN ALLEN H,Apparel Manufacturing,0.7,875000000,HKD,0.267203429,0.322182934,0.08,0.022968675,999
9919.HK,ACTIVATION GP,Advertising Agencies,0.84,625583296,HKD,0.258972708,0.476821017,0.064285714,0.019369042,1044
6989.HK,EXCELLENCE CM,Real Estate Services,1.33,1623065472,HKD,0.299531355,0.135042666,0.096240602,0.011371309,1049
0240.HK,BUILD KING HOLD,Engineering & Construction,1.09,1353649280,HKD,0.564126182,0.29461666,0.096330275,0.119615228,1133
6119.HK,TIAN YUAN GP,Marine Shipping,0.35,210000000,HKD,0.165066667,0.118184949,0.142857143,0.00054892,1159
1126.HK,DREAM INT'L,Leisure,5.27,3567078656,HKD,0.228651812,0.200865158,0.113851992,0.036098702,1160
2663.HK,KPA-BM HLDGS,Engineering & Construction,0.31,172648304,HKD,0.308256721,0.176441335,0.129032258,0.064161941,1175
6677.HK,SINO-OCEAN SERV,Real Estate Services,0.465,550560000,HKD,0.579404606,0.15196144,0.027956989,0.003651873,1181
1571.HK,XIN POINT HOLD,Auto Parts,2.79,2798118912,HKD,0.238395515,0.187888648,0.168458781,0.048008826,1187
1538.HK,ZHONG AO HOME,Real Estate Services,0.31,264910512,HKD,0.624946888,0.16241742,0.074193548,0.06313123,1195
0660.HK,WAI CHUN BIOTEC,Chemicals,0.061,10460036,HKD,1.389956975,0.15062263,0,-3.837594629,1202
1553.HK,MAIKE TUBE,Steel,1.38,598643968,HKD,0.310364774,0.171259443,0.080434783,0.041048035,1216
8601.HK,BOLTEK,Engineering & Construction,0.25,200000000,HKD,0.159005,0.233569834,0.224,0.036077325,1231
0609.HK,TIANDE CHEMICAL,Chemicals,1.01,886192128,HKD,0.313745734,0.113814346,0.046534653,0,1248
1995.HK,ES SERVICES,Real Estate Services,1.78,3076818944,HKD,0.223566941,0.139868366,0.079775281,0.013081497,1256
1516.HK,SUNAC SERVICES,Real Estate Services,1.66,5074354176,HKD,0.199434443,0.167687983,0.086144578,0.019624611,1261
2376.HK,LUSHANGSERVICES,Real Estate Services,1.57,209343808,HKD,0.264201989,0.106413586,0.068789809,0.003997897,1267
0536.HK,TRADELINK,Software - Application,0.93,739009600,HKD,0.09707993,0.189397959,0.108602151,0.003975765,1269
0506.HK,CHINA FOODS,Beverages - Non-Alcoholic,3.07,8587465728,HKD,0.202164999,0.288605207,0.049837134,0.013195561,1293
6288.HK,FAST RETAIL-DRS,Apparel Retail,24.8,7.89788E+11,HKD,0.632431557,0.247695676,18.75,0.237071015,1302
2230.HK,MEDIALINK GROUP,Entertainment,0.214,426288000,HKD,0.224636865,0.162934731,0.065420561,0.016211802,1305
0458.HK,TRISTATE HOLD,Apparel Manufacturing,1.91,520667872,HKD,0.687578434,0.295147462,0.120418848,0.236867279,1312
0327.HK,PAX GLOBAL,Business Equipment & Supplies,4.4,4662152192,HKD,0.186865843,0.115695998,0.111363636,0.011663265,1321
0866.HK,CHINA QINFA,Thermal Coal,1.01,2523090944,HKD,0.225997403,0.184345331,0.018811881,-7.564145672,1341
2393.HK,YESTAR HEALTH,Medical Devices,0.085,198185136,HKD,0.724514476,0.128877763,0,-3.559329925,1346
3658.HK,NEW HOPE SERV,Real Estate Services,1.82,1481709440,HKD,0.187783105,0.239723814,0.087362637,0.049366357,1347
3316.HK,BINJIANG SER,Real Estate Services,23.8,6578486784,HKD,0.092762214,0.409981007,0.059453782,0.002702817,1361
0640.HK,INFINITY DEV,Specialty Chemicals,0.9,507015872,HKD,0.23278364,0.189579207,0.1,0.074492386,1362
2156.HK,C&D PROPERTY,Real Estate Services,2.39,3365741568,HKD,0.192058715,0.370283386,0.058995816,0.03614305,1375
3662.HK,STARJOY W&T,Real Estate Services,0.54,392175008,HKD,0.725053851,0.235769371,0.05,0.104395559,1376
1935.HK,JH EDUCATION,Education & Training Services,0.74,1184614144,HKD,0.393953594,0.172811313,0,0.000239582,1395
0837.HK,CARPENTER TAN,Household & Personal Products,5.7,1417669760,HKD,0.140267505,0.247211223,0.060350877,0.015933912,1411
1878.HK,SOUTHGOBI,Thermal Coal,2.74,812958016,HKD,0.189031902,0.99097211,0,-4.155247477,1414
6661.HK,HUZHOU GAS,Utilities - Regulated Gas,5.04,1021678528,HKD,0.190084253,0.164421104,0.05952381,0.016475553,1420
1277.HK,KINETIC DEV,Thermal Coal,1.14,9610200064,HKD,0.293279742,0.309498412,0.070175439,0.116169657,1430
8502.HK,OCEAN LINE PORT,Infrastructure Operations,0.255,204000000,HKD,0.419857843,0.175997978,0,0.00326923,1434
1540.HK,LEFTFIELD PRINT,Specialty Business Services,0.405,201962160,HKD,0.219105401,0.153888153,0.098765432,0.064541145,1447
0725.HK,PERENNIAL INT'L,Electrical Equipment & Parts,0.56,111416480,HKD,0.240314539,0.065380784,0.089285714,0.001223372,1452
1733.HK,E-COMMODITIES,Thermal Coal,0.8,2135824000,HKD,1.218140633,0.246814983,0.1075,0.314052045,1454
3348.HK,CHINA PENGFEI,Specialty Industrial Machinery,1,500000000,HKD,0.397322,0.205860135,0.04,0.060800658,1471
1837.HK,NATURAL FOOD IH,Packaged Foods,0.59,1291220864,HKD,0.143657065,0.132896823,0.06440678,0.004094523,1473
1023.HK,SITOY GROUP,Footwear & Accessories,0.475,457876256,HKD,0.284424008,0.072134193,0.126315789,0.019811133,1477
2442.HK,EASY SMART GP,Security & Protection Services,1.19,485520032,HKD,0.088031383,0.146018742,0.144537815,0.009815209,1477
1102.HK,ENVIRO ENERGY,Building Materials,0.055,79166448,HKD,0.309348223,0.147692048,0,-3.081049197,1478
1502.HK,FIN STREET PPT,Real Estate Services,2.01,750734976,HKD,0.229857414,0.138512342,0.078109453,0.04246587,1480
0543.HK,PACIFIC ONLINE,Internet Content & Information,0.415,470261376,HKD,0.130559308,0.088235379,0.108433735,0.000596408,1480
0922.HK,ANXIANYUAN CH,Personal Services,0.157,348753536,HKD,0.229130293,0.083216959,0.114649682,0.018817241,1488
1003.HK,HUANXI MEDIA,Entertainment,0.395,1444305664,HKD,0.323449538,0.321388473,0,0.012292511,1489
0239.HK,PAK FAH YEOW,Drug Manufacturers - Specialty & Generic,2.28,710539200,HKD,0.201538494,0.185994649,0.029824561,0.006190676,1491
2205.HK,KANGQIAO SER,Real Estate Services,0.54,378000000,HKD,0.418777778,0.222486455,0,0.013248161,1494
1692.HK,TOWNRAY HLDGS,Consumer Electronics,2.5,897500032,HKD,0.149673532,0.366963154,0.1084,0.098314949,1494
8196.HK,FUTIAN HOLDINGS,Waste Management,0.46,14691204,HKD,0.635346157,0.124443378,0,0.001759859,1497
2282.HK,MGM CHINA,Resorts & Casinos,9.58,36388671488,HKD,0.125557071,0.200639079,0.026200418,-18.30732584,1500
2146.HK,ROISERV,Real Estate Services,1.43,537680000,HKD,0.589791859,0.152658484,0,0.008529194,1509
3601.HK,LUDASHI,Internet Content & Information,0.94,252860000,HKD,0.193411374,0.076271424,0.1,0.007138067,1519
1128.HK,WYNN MACAU,Resorts & Casinos,4.95,25902854144,HKD,0.149935485,0.105341698,0.052525253,-3.34138466,1522
1745.HK,LVJI TECH,Travel Services,0.315,518868000,HKD,0.334478133,0.189627574,0,0.005809564,1523
2381.HK,SMC ELECTRIC,"Furnishings, Fixtures & Appliances",0.097,194000000,HKD,0.112974227,0.169556169,0.103092784,0.027819683,1524
0990.HK,THEME INT'L,Steel,0.35,4714954752,HKD,0.281958591,0.214324867,0,0.004513996,1524
3798.HK,HOMELAND ITL,Electronic Gaming & Multimedia,1.02,1309067904,HKD,0.339775346,0.213501829,0,0.009962065,1529
1612.HK,VINCENT MED,Medical Devices,0.38,248267680,HKD,0.270897122,0.119481816,0.086842105,0.068996001,1537
0467.HK,UNITEDENERGY GP,Oil & Gas E&P,0.39,10010637312,HKD,0.333480966,0.213658116,0.128205128,0.241484075,1545
1303.HK,HUILI RES,Thermal Coal,0.275,578363520,HKD,0.335439552,0.246187074,0,0.015699651,1553
1651.HK,TSUGAMI CHINA,Tools & Accessories,18.8,7080888320,HKD,0.096283965,0.25236111,0.04106383,0.001512443,1556
0883.HK,CNOOC,Oil & Gas E&P,16.82,8.28203E+11,HKD,0.232735117,0.232546524,0.07824019,0.122917859,1561
3319.HK,A-LIVING,Real Estate Services,2.53,3592600064,HKD,0.495934134,0.135904445,0.023715415,0.029230852,1573
3686.HK,CLIFFORDML,Grocery Stores,0.51,518032512,HKD,0.204547007,0.151107904,0.082352941,0.071020515,1574
1361.HK,361 DEGREES,Footwear & Accessories,4.21,8704932864,HKD,0.175993316,0.158980547,0.059382423,0.028213458,1581
8512.HK,HYFUSIN GROUP,Household & Personal Products,0.305,280142496,HKD,0.494948114,0.266350607,0,0.03632138,1588
1643.HK,MODERN CHI MED,Drug Manufacturers - General,0.405,243000000,HKD,0.281345679,0.144573039,0,0.000152256,1589
0269.HK,CRTG,Infrastructure Operations,0.011,117085104,HKD,1.461731631,0.082008115,0,-1.178559058,1592
2348.HK,DAWNRAYS PHARMA,Drug Manufacturers - Specialty & Generic,1.13,1695474560,HKD,0.25443201,0.145016533,0.052212389,0.042221199,1594
0320.HK,COMPUTIME,Electrical Equipment & Parts,0.4,337016032,HKD,0.493024023,0.109516782,0.125,0.169537595,1595
0833.HK,ALLTRONICS,Electronic Components,0.42,198684352,HKD,0.8443292,0.19970239,0.142857143,0.366902587,1599
0799.HK,IGG,Electronic Gaming & Multimedia,3.37,3852145664,HKD,0.176356259,0.217665806,0.04421365,0.02688566,1601
2302.HK,CNNC INT'L,Uranium,1.76,860935680,HKD,0.214617659,0.274189623,0,0.004853951,1605
2180.HK,MANPOWER GRC,Staffing & Employment Services,4.3,892271488,HKD,0.182019713,0.138713113,0.06744186,0.034032802,1606
1289.HK,SUNLIT SCI,Specialty Industrial Machinery,1.38,176640000,HKD,0.24076087,0.063124053,0.057971014,0,1617
2370.HK,REDCO HEALTHY,Real Estate Services,0.265,52999996,HKD,1.293151041,0.224207193,0,0.061114851,1627
8136.HK,IMS GROUP,Electrical Equipment & Parts,0.044,44000000,HKD,0.366068182,0.176652519,0,0.016944691,1634
1451.HK,MS GROUP HLDGS,Packaging & Containers,1.09,218000000,HKD,0.130389908,0.135636813,0.055045872,0.008431671,1638
8042.HK,KOS INTL,Staffing & Employment Services,0.046,36800000,HKD,0.657228261,0.395008901,0,0.071747048,1639
0816.HK,JINMAO SERVICES,Real Estate Services,2.8,2531729152,HKD,0.178446419,0.293020987,0.060357143,0.087978031,1641
3306.HK,JNBY,Apparel Manufacturing,13.66,7086125056,HKD,0.16952989,0.553793544,0.090775988,0.165561824,1648
0195.HK,GREENTECH INTL,Other Industrial Metals & Mining,0.28,382480000,HKD,0.591183853,0.225053522,0,0.04735444,1650
0927.HK,FUJIKON IND,Consumer Electronics,0.55,234211456,HKD,0.165384737,0.067843187,0.127272727,0.009934337,1664
6626.HK,YUEXIU SERVICES,Real Estate Services,2.89,4341387264,HKD,0.137483473,0.173277729,0.058477509,0.031390765,1675
0702.HK,SINO OIL & GAS,Thermal Coal,0.034,113744968,HKD,1.155145606,0.066237959,0,-12.17711093,1676
1890.HK,CHINA KEPEI,Education & Training Services,1.23,2477527552,HKD,0.320493308,0.131752727,0.095934959,0.178601899,1679
0418.HK,FOUNDER HOLD,Software - Application,0.94,1127764992,HKD,0.19555138,0.196920857,0,0.001473317,1680
0869.HK,PLAYMATES TOYS,Leisure,0.54,637200000,HKD,0.147978657,0.078503266,0.092592593,0.009455326,1680
1702.HK,DONGGUANG CHEM,Chemicals,1.7,1055604800,HKD,0.247636237,0.148652998,0.02,0.015945995,1688
9916.HK,XINGYE WULIAN,Real Estate Services,0.41,164000000,HKD,0.357170732,0.128738744,0,0.006692322,1693
1284.HK,NEW MEDIA LAB,Advertising Agencies,0.3,180000000,HKD,0.251811111,0.225804684,0.14,0.271437894,1698
2877.HK,SHINEWAY PHARM,Drug Manufacturers - Specialty & Generic,7.57,5718377984,HKD,0.170596453,0.13300148,0.071334214,0.042833822,1699
8140.HK,BOSATECH,Steel,0.1,80000000,HKD,0.40295,0.180235386,0,0.028061838,1705
2031.HK,AUSUPREME,Household & Personal Products,0.275,209550000,HKD,0.187931281,0.21794063,0.072727273,0.116676954,1705
1579.HK,YIHAI INTL,Packaged Foods,13.3,12902755328,HKD,0.09105404,0.243849173,0.050977444,0.017903958,1709
1971.HK,RSUN SER,Real Estate Services,0.4,166000000,HKD,0.951289157,0.170069551,0,0.053428195,1714
1480.HK,YAN TAT GROUP,Electronic Components,1.01,242400000,HKD,0.295891089,0.09515584,0.059405941,0.048976754,1721
1705.HK,B & S INTL HLDG,Food Distribution,0.325,129999992,HKD,0.319146173,0.255559114,0.169230769,0.371616586,1727
0606.HK,SCE CM,Real Estate Services,0.246,476010016,HKD,0.460307541,0.082504533,0,0,1736
1448.HK,FU SHOU YUAN,Personal Services,3.6,8175815680,HKD,0.171479893,0.227984323,0.041666667,0.047602429,1736
8426.HK,MODERN LIVING,Real Estate Services,0.239,191200000,HKD,0.087348326,0.106937045,0.117154812,0.01454769,1737
6049.HK,POLY PPT SER,Real Estate Services,31.05,17180989440,HKD,0.10357535,0.204076421,0.042898551,0.012810117,1740
6610.HK,FLOWING CLOUD,Software - Application,0.229,413608352,HKD,0.733125911,0.196326712,0,0.067881935,1748
2377.HK,BOQI ENV,Pollution & Treatment Controls,0.67,572758208,HKD,0.472342423,0.082891791,0.064179104,0.079917413,1748
2219.HK,CHAOJU EYE CARE,Medical Care Facilities,2.48,1754627200,HKD,0.172842983,0.128115116,0.094758065,0.085081528,1752
2119.HK,TSIT WING INTL,Beverages - Non-Alcoholic,0.55,396402624,HKD,0.159469176,0.123062487,0.089090909,0.065194315,1755
1861.HK,PRECIOUS DRAGON,Specialty Retail,1.05,245612832,HKD,0.308860084,0.22070354,0.034285714,0.115263757,1778
0331.HK,FSE LIFESTYLE,Engineering & Construction,5.43,2443500032,HKD,0.23867935,0.476351224,0.078268877,0.279804157,1786
1093.HK,CSPC PHARMA,Drug Manufacturers - General,5.56,63485751296,HKD,0.11051316,0.208478371,0.043884892,0.021290142,1787
3315.HK,GOLDPAC GROUP,Software - Infrastructure,0.87,693960704,HKD,0.200632398,0.067153291,0.05862069,0.005771389,1797
1737.HK,A & S GROUP,Integrated Freight & Logistics,0.126,126000000,HKD,0.155420635,0.087375349,0.158730159,0.049173452,1800
1184.HK,S.A.S. DRAGON,Electronics & Computer Distribution,4.03,2522123264,HKD,0.362589336,0.247554958,0.099255583,0.40102275,1804
0104.HK,ASIA COMM HOLD,Specialty Retail,0.211,157642944,HKD,0.654459993,0.170993816,0.165876777,0.462646309,1805
1407.HK,JY GAS,Utilities - Regulated Gas,0.37,162800000,HKD,0.239084767,0.121234302,0.094594595,0.149926515,1824
8659.HK,YIK WO INTL,Packaging & Containers,0.275,205832832,HKD,0.233592472,0.166690357,0,0.014702976,1834
2613.HK,CONTIOCEAN,Aerospace & Defense,29.4,1176000000,HKD,0.127971939,0.553231457,0.051020408,0.090382304,1834
2549.HK,CAROTE LTD,"Furnishings, Fixtures & Appliances",3.95,2192143360,HKD,0.119239921,1.148123583,0.032911392,0.043882262,1839
0085.HK,CE HUADA TECH,Semiconductors,1.41,2862116608,HKD,0.250498529,0.274157345,0.063829787,0.240169021,1841
2669.HK,CHINA OVS PPT,Real Estate Services,5.29,17372147712,HKD,0.100660265,0.418573606,0.03194707,0.027130089,1841
3878.HK,VICON HOLDINGS,Engineering & Construction,0.183,87766800,HKD,0.431347617,0.138006707,0,0.03293557,1842
3628.HK,RENHENG ENT,Specialty Industrial Machinery,0.109,87636000,HKD,0.193002876,0.137082003,0,0.001718185,1847
2421.HK,KRP DEVELOPMENT,Real Estate - Development,0.67,338594560,HKD,0.246619438,0.098329885,0,0.000131885,1855
2515.HK,TJCD,Engineering & Construction,0.47,101423656,HKD,0.508195051,0.210219139,0,0.089805362,1857
3303.HK,JUTAL OIL SER,Oil & Gas Equipment & Services,0.65,1385539968,HKD,0.31782194,0.189723223,0.043076923,0.165590566,1862
0590.HK,LUK FOOK HOLD,Luxury Goods,15.3,8982752256,HKD,0.222990454,0.139892092,0.077777778,0.157857738,1868
6959.HK,CHANGJIU HLDGS,Software - Application,6.03,1219024896,HKD,0.099318726,0.747759599,0.107462687,0.192413662,1872
1896.HK,MAOYAN ENT,Internet Content & Information,6.72,7736937472,HKD,0.157932257,0.131512999,0.044791667,0.030800267,1883
8422.HK,WT GROUP,Engineering & Construction,0.095,11400000,HKD,0.310701754,0.08790827,0,0.002655614,1891
2283.HK,TK GROUP HLDG,Specialty Chemicals,1.85,1541531136,HKD,0.146289617,0.131808976,0.069189189,0.072568638,1893
1710.HK,TRIO IND ELEC,Electrical Equipment & Parts,0.129,128999992,HKD,0.420782972,0.125827554,0.093023256,0.300451629,1895
0280.HK,KING FOOK HOLD,Luxury Goods,0.345,313711264,HKD,0.251804793,0.097124288,0.086956522,0.134243002,1897
6083.HK,WORLD-LINK LOG,Integrated Freight & Logistics,0.29,145534464,HKD,0.166180569,0.212191933,0.103448276,0.243505363,1906
2593.HK,HERBS GROUP,Packaged Foods,1.79,238667856,HKD,0.201204305,0.494516358,0.083798883,0.319780656,1911
1412.HK,Q P GROUP,Paper & Paper Products,1.18,627760000,HKD,0.130530776,0.092954295,0.118644068,0.060970358,1913
0722.HK,UMP,Medical Care Facilities,0.39,316272448,HKD,0.301638668,0.122651115,0.087179487,0.237717338,1915
8473.HK,MI MING MART,Specialty Retail,0.11,123200000,HKD,0.123465909,0.107221654,0.109090909,0.075036126,1924
0709.HK,GIORDANO INT'L,Apparel Retail,1.34,2165520384,HKD,0.214267205,0.2091032,0.104477612,0.317953403,1929
9896.HK,MNSO,Specialty Retail,30.55,37527617536,HKD,0.056287959,0.237123761,0.143633388,0.100319907,1936
1088.HK,CHINA SHENHUA,Thermal Coal,31.05,7.8436E+11,HKD,0.10731549,0.184254709,0.072785829,0.101596285,1956
6858.HK,HONMAGOLF,Leisure,3.46,2095521280,HKD,1.389410849,0.081537847,0.433526012,0.340118606,1961
2210.HK,BEIJING JIAYE,Real Estate Services,3.1,454667712,HKD,0.264771385,0.146005683,0.046774194,0.140088222,1962
3737.HK,ZHONGZHIPHARM,Drug Manufacturers - Specialty & Generic,0.89,750933056,HKD,0.264847843,0.173132637,0.052808989,0.214647178,1965
9696.HK,TIANQI LITHIUM,Other Industrial Metals & Mining,21.2,34793865216,HKD,0.974188001,0.532200011,0,0.220959112,1967
9978.HK,FINELAND LIVING,Real Estate Services,0.056,22400000,HKD,1.305133929,0.221257691,0,0.182388152,1969
1127.HK,LION ROCK GROUP,Specialty Business Services,1.29,968485568,HKD,0.300774745,0.163425784,0.085271318,0.334439313,1971
1525.HK,GENCH EDU,Education & Training Services,2.19,908850048,HKD,0.434100214,0.134686806,0.085844749,0.351147948,1979
1777.HK,FANTASIA,Real Estate - Development,0.065,375218976,HKD,4.478440877,0.030133699,0,-11.28555214,1989
8057.HK,MADISON HLDG,Credit Services,0.084,52342664,HKD,0.136389695,0.115572032,0,-2.758096463,1996
8188.HK,GME GROUP,Engineering & Construction,0.6,288158400,HKD,0.25677891,0.376196698,0.133333333,0.551883508,1997
1690.HK,LAP KEI ENGRG,Engineering & Construction,0.076,110336800,HKD,0.06930598,0.050156102,0.131578947,0,2000
0046.HK,COMPUTER & TECH,Information Technology Services,1.44,350372160,HKD,0.127284656,0.08899927,0.076388889,0.038505749,2001
0635.HK,PLAYMATES,Leisure,0.51,1055541888,HKD,0.307631562,0.056756815,0.058823529,0.043288595,2004
0168.HK,TSINGTAO BREW,Beverages - Brewers,59.85,98537635840,HKD,0.050632419,0.171683856,0.036758563,0.003795564,2004
1958.HK,BAIC MOTOR,Auto Manufacturers,1.83,14668072960,HKD,1.600319078,0.333981327,0,0.235834962,2008
2602.HK,ONEWO,Real Estate Services,21.7,25106681856,HKD,0.089087718,0.136196245,0.048064516,0.020457048,2017
1957.HK,MBV INTL,Apparel Manufacturing,0.197,123716000,HKD,0.240074041,0.150568542,0,0.033696021,2017
1358.HK,PW MEDTECH,Medical Instruments & Supplies,0.99,1471872640,HKD,0.110481026,0.040207787,0.092929293,0.000278908,2019
0564.HK,ZMJ,Farm & Heavy Construction Machinery,12.16,26364825600,HKD,0.203088225,0.205978974,0.092105263,0.33080875,2025
0746.HK,L & M CHEMICAL,Chemicals,3.55,2928750080,HKD,0.200914036,0.089367543,0.081690141,0.110018076,2025
3668.HK,YANCOAL AUS,Thermal Coal,23.65,31400339456,HKD,0.067801815,0.22584067,0.021987315,0.012023618,2033
0071.HK,MIRAMAR HOTEL,Real Estate Services,8.76,6052809728,HKD,0.160410296,0.047396577,0.060502283,0.003686546,2034
0845.HK,GLORIOUS PPT H,Real Estate - Development,0.01,77926504,HKD,6.44797308,0.025496924,0,-7.666442632,2038
2683.HK,WAHSUN HANDBAGS,Footwear & Accessories,0.54,220658048,HKD,0.121083279,0.103027428,0.092592593,0.083075938,2038
0857.HK,PETROCHINA,Oil & Gas Integrated,5.67,1.47951E+12,HKD,0.179544237,0.160080945,0.082892416,0.234762312,2040
0811.HK,XINHUA WINSHARE,Publishing,10.92,17686249472,HKD,0.086433835,0.116540481,0.054945055,0.02120961,2042
0048.HK,C AUTO INT DECO,Textile Manufacturing,0.139,24340986,HKD,1.38667349,0.190488284,0,0.194307191,2043
0832.HK,CENTRAL CHINA,Real Estate - Development,0.118,358617344,HKD,1.576518842,0.026461218,0,-11.07078292,2051
1897.HK,MILLIONHOPE IND,Building Products & Equipment,0.445,179978480,HKD,0.150529108,0.05145894,0.049438202,0.000391279,2052
3613.HK,TONGRENTANGCM,Drug Manufacturers - Specialty & Generic,8.48,7098608128,HKD,0.089990036,0.165200312,0.041273585,0.034090924,2062
2460.HK,CR BEVERAGE,,14.28,34246295552,HKD,0.048118956,0.238719709,0.021498599,0.005213487,2065
6186.HK,CHINA FEIHE,Packaged Foods,6.2,56216944640,HKD,0.0918879,0.196244111,0.049516129,0.065601173,2066
2176.HK,CCID CONSULTING,Consulting Services,1.34,938000000,HKD,0.104287846,0.533206148,0,0.023552818,2067
3913.HK,KWG LIVING,Real Estate Services,0.31,628016576,HKD,1.122635973,0.174839242,0,0.18959723,2070
0398.HK,ORIENTAL WATCH,Luxury Goods,3.48,1696005888,HKD,0.214332393,0.202605662,0.034195402,0.148494847,2073
3326.HK,PERFECT GROUP,Luxury Goods,0.16,213612784,HKD,0.20333989,0.065053557,0.0625,0.040412842,2080
1853.HK,CHUNCHENG HEAT,Utilities - Independent Power Producers,1.39,648713024,HKD,0.26037642,0.14400082,0.04676259,0.194234923,2084
3838.HK,CHINA STARCH,Packaged Foods,0.174,1037821248,HKD,0.772552115,0.143544095,0.051724138,0.360345546,2085
2291.HK,SCIENTECH,Medical Devices,16,5548000256,HKD,0.047321006,0.131462424,0.03875,0.000758115,2091
1522.HK,BII TRANS TECH,Information Technology Services,0.275,576716224,HKD,0.317976142,0.060338131,0.087272727,0.136763254,2095
2457.HK,BUYANG INTL,Auto Parts,0.245,245000000,HKD,0.197828571,0.127250339,0,0.018695834,2098
2495.HK,VOICECOMM,Software - Infrastructure,237,8419235328,HKD,0.021973373,0.543607871,0,-31.73833776,2110
2152.HK,SUXIN SERVICES,Real Estate Services,5,505235008,HKD,0.194826167,0.107566351,0.072,0.14989925,2110
2439.HK,CH TREASURES NM,Specialty Chemicals,0.295,295000000,HKD,0.345688136,0.206024486,0,0.137359035,2112
1778.HK,COLOUR LIFE,Real Estate Services,0.165,306505664,HKD,0.681785117,0.048926282,0,0.006497329,2113
2623.HK,ADD NEW ENERGY,Other Industrial Metals & Mining,0.51,178390848,HKD,0.354822014,0.12128627,0,0.064783962,2118
0315.HK,SMARTONE TELE,Telecom Services,4.15,4568942592,HKD,0.153232173,0.133368093,0.077108434,0.185738757,2118
8221.HK,GAOYU FINANCE,Capital Markets,0.014,666400,HKD,16.18547419,0.070631995,0,0.0467824,2119
2361.HK,SINOHEALTH HLDG,Health Information Services,3.26,1333594368,HKD,0.080235042,0.152132681,0.034662577,0.020241988,2122
2559.HK,DIDA INC,Rental & Leasing Services,1.05,1045755840,HKD,0.105359201,0.116386914,0,-1.28739577,2123
6117.HK,RIZHAO PORT JR,Marine Shipping,0.68,1128800000,HKD,0.258988306,0.106895914,0.044117647,0.120758019,2127
6110.HK,TOPSPORTS,Apparel Retail,2.92,18107564032,HKD,0.153819696,0.263534866,0.065068493,0.27497487,2130
6958.HK,ZHENRO SERVICES,Real Estate Services,0.126,130725008,HKD,0.802753824,0.090815391,0,0.071247036,2131
2155.HK,MORIMATSU INTL,Specialty Industrial Machinery,5.04,6146330624,HKD,0.134963452,0.157629086,0.02797619,0.058592109,2131
1460.HK,ICO GROUP,Information Technology Services,0.227,199212928,HKD,0.285729448,0.095376212,0.044052863,0.116318644,2132
1999.HK,MAN WAH HLDGS,"Furnishings, Fixtures & Appliances",3.81,14775332864,HKD,0.212790265,0.194105684,0.078740157,0.357962909,2134
3933.HK,UNITED LAB,Drug Manufacturers - Specialty & Generic,12.68,23039940608,HKD,0.14276595,0.231127339,0.034700315,0.11807697,2135
0565.HK,ART GROUP HOLD,Real Estate Services,1.07,2877026816,HKD,0.015462143,21.52152879,0,-80.75069287,2135
2293.HK,BAMBOOSHEALTH,Staffing & Employment Services,0.55,220000000,HKD,0.186927273,0.146117359,0.090909091,0.291902934,2139
2132.HK,LANDRICH HLDG,Engineering & Construction,0.097,155200000,HKD,0.298930412,0.138634808,0,0.075211646,2142
1681.HK,CONSUN PHARMA,Drug Manufacturers - Specialty & Generic,9.46,7859604992,HKD,0.104665565,0.19918783,0.05961945,0.141054344,2144
0831.HK,CR ASIA,Grocery Stores,0.26,202128416,HKD,0.361022965,0.110533331,0.115384615,0.41594541,2145
1378.HK,CHINAHONGQIAO,Aluminum,13.28,1.24299E+11,HKD,0.3053418,0.212405668,0.113930723,0.666442981,2149
